hidden_ring_states,cycle_affinity,coherence_bound,minimum_extra_decay_at_omega_4
57,28.0,4.364413144966726,0.9165035176866823
58,28.0,4.367484738426355,0.9158589530506835
59,28.0,4.3704060201058565,0.9152467714894634
60,28.0,4.3731865702094925,0.914664841250618
4,29.0,0.9985806592017991,4.005685432759475
5,29.0,1.3680729331556065,2.9238207284560276
6,29.0,1.7046945078359501,2.3464614812878466
7,29.0,2.0116123692398413,1.9884546651060517
8,29.0,2.2888803547925267,1.7475793313637733
9,29.0,2.53681199401041,1.57678220122117
10,29.0,2.7566592121922993,1.4510317351918536
11,29.0,2.9504526355821348,1.355724186777459
12,29.0,3.1206619363269494,1.281779340926637
13,29.0,3.2698982846059943,1.2232796410919489
14,29.0,3.4007107179702145,1.176224716457942
15,29.0,3.5154681436934467,1.137828544165811
16,29.0,3.6163035536492054,1.1061018359378618
17,29.0,3.7050981936156773,1.079593519786459
18,29.0,3.7834889601750854,1.057225233667629
19,29.0,3.852887804255065,1.038182320176172
20,29.0,3.9145061642354184,1.0218402608598984
21,29.0,3.969380370921926,1.0077139568942248
22,29.0,4.018395842272771,0.9954220930453765
23,29.0,4.062309030732009,0.9846616714138114
24,29.0,4.101766752452947,0.9751895320736881
25,29.0,4.137322894442868,0.9668087558195382
26,29.0,4.169452681405333,0.9593585311182334
27,29.0,4.19856476426745,0.952706513912238
28,29.0,4.225011413585823,0.9467430045603469
29,29.0,4.249097091161855,0.9413764652071664
30,29.0,4.2710856485932975,0.9365300368812363
31,29.0,4.291206371383902,0.9321388098866965
32,29.0,4.309659056624848,0.9281476672385865
33,29.0,4.326618283659699,0.9245095679243913
34,29.0,4.342237011638075,0.9211841705736442
35,29.0,4.35664961575591,0.9181367226627362
36,29.0,4.369974455167464,0.9153371583831637
37,29.0,4.382316049737458,0.9127593616256038
38,29.0,4.393766929610368,0.9103805604806429
39,29.0,4.404409210629924,0.9081808271461486
40,29.0,4.414315939592421,0.9061426628129668
41,29.0,4.423552245848601,0.904250651442832
42,29.0,4.432176329610056,0.9024911696940363
43,29.0,4.4402403122375675,0.9008521428391524
44,29.0,4.447790969599201,0.8993228385371823
45,29.0,4.454870366126138,0.8978936919051848
46,29.0,4.461516404333465,0.8965561565827271
47,29.0,4.467763302203911,0.895302577472453
48,29.0,4.4736420088669675,0.894126081629199
49,29.0,4.479180567371977,0.8930204844023241
50,29.0,4.4844044319930365,0.8919802084448148
51,29.0,4.489336746367697,0.8910002136142677
52,29.0,4.493998587821453,0.8900759361250872
53,29.0,4.498409182433574,0.8892032355838422
54,29.0,4.502586094730738,0.8883783487629694
55,29.0,4.506545395331541,0.8875978491515284
56,29.0,4.5103018093894995,0.8868586114731483
57,29.0,4.513868848280064,0.886157780486718
58,29.0,4.517258926636349,0.8854927434895764
59,29.0,4.520483466548717,0.8848611060298616
60,29.0,4.523552990496957,0.8842606704073473
4,30.0,0.998894442726153,4.004427123534013
5,30.0,1.3695753728533129,2.920613263997714
6,30.0,1.708866091872186,2.340733436648457
7,30.0,2.0201358795059954,1.9800648266185743
8,30.0,2.3032690062442005,1.7366621046677282
9,30.0,2.5582026248513996,1.5635978014964125
10,30.0,2.7857598789457367,1.4358739352344285
11,30.0,2.987583907754366,1.338874529889479
12,30.0,3.165837643550903,1.2634886719943965
13,30.0,3.322911899442911,1.203763482465666
14,30.0,3.461211025070005,1.1556648730827088
15,30.0,3.583018797312321,1.116377062548615
16,30.0,3.6904267405517395,1.0838854910860465
17,30.0,3.785304902656008,1.0567180459342518
18,30.0,3.8692988871975627,1.0337790169776988
19,30.0,3.943841664036175,1.0142395006564113
20,30.0,4.010172660179503,0.9974632862368955
21,30.0,4.069359532221754,0.9829556637420321
22,30.0,4.122319972834585,0.9703273948551655
23,30.0,4.169842148139523,0.9592689262313437
24,30.0,4.212603121951547,0.9495316516185233
25,30.0,4.251185065611158,0.9409141070702725
26,30.0,4.286089296056047,0.9332516715600632
27,30.0,4.317748307792783,0.9264087933936995
28,30.0,4.3465360162922675,0.9202730599738884
29,30.0,4.372776442027756,0.9147506288121853
30,30.0,4.396751054721025,0.9097626748062043
31,30.0,4.418704977509283,0.9052426039664461
32,30.0,4.438852227095527,0.90113385067953
33,30.0,4.457380142017678,0.8973881231923287
34,30.0,4.47445312876905,0.8939639962438102
35,30.0,4.490215835427021,0.8908257746633684
36,30.0,4.504795844938609,0.8879425700266138
37,30.0,4.518305965210171,0.8852875459959999
38,30.0,4.53084618044597,0.8828372980886059
39,30.0,4.542505317509833,0.8805713412335133
40,30.0,4.553362472168002,0.8784716842662147
41,30.0,4.563488232646607,0.8765224749314603
42,30.0,4.572945731767277,0.8747097023725549
43,30.0,4.5817915538022955,0.8730209467256353
44,30.0,4.590076517939967,0.8714451674969474
45,30.0,4.597846356721722,0.8699725240170948
46,30.0,4.605142304880681,0.8685942225413248
47,30.0,4.6120016115728095,0.867302385576552
48,30.0,4.618457986960851,0.8660899398225719
49,30.0,4.624541992417085,0.8649505197614912
50,30.0,4.630281382195365,0.8638783844500334
51,30.0,4.635701403237834,0.862868345490539
52,30.0,4.640825058787742,0.8619157044986445
53,30.0,4.645673340644552,0.8610161986647624
54,30.0,4.6502654341939715,0.8601659532351659
55,30.0,4.6546188997521,0.859361439926486
56,30.0,4.65874983326084,0.85859944044264
57,30.0,4.662673008946495,0.8578770143917465
58,30.0,4.666402006192301,0.8571914710074299
59,30.0,4.669949322568388,0.8565403441680332
60,30.0,4.673326474700735,0.8559213702817857
4,31.0,0.999138885837351,4.003447425277327
5,31.0,1.3708066917378738,2.917989840660102
6,31.0,1.7124051840492036,2.3358957548478583
7,31.0,2.0275535340491944,1.972820905996827
8,31.0,2.3160402759834775,1.7270856821785838
9,31.0,2.5774911536583476,1.55189669393147
10,31.0,2.8123425594452596,1.4223018410634187
11,31.0,3.021869446816811,1.323683921624588
12,31.0,3.2079306100534266,1.246909764028026
13,31.0,3.3726891034235686,1.1859972494765845
14,31.0,3.5183924422673805,1.1368828422739148
15,31.0,3.6472258265110176,1.096723973307255
16,31.0,3.7612265148991746,1.0634828782991355
17,31.0,3.8622421297125915,1.0356678493115758
18,31.0,3.9519176227122528,1.0121668470545566
19,31.0,4.0316994523638225,0.9921374465685341
20,31.0,4.102849133036029,0.974932265432845
21,31.0,4.166461120389413,0.9600473601986103
22,31.0,4.223481974905679,0.9470858461730098
23,31.0,4.274729059920767,0.9357318192405254
24,31.0,4.320907866022696,0.9257313796144223
25,31.0,4.362627563890507,0.9168786336720609
26,31.0,4.400414685844773,0.9090052382715601
27,31.0,4.434725000751998,0.9019725009604245
28,31.0,4.465953729283852,0.8956653477557255
29,31.0,4.4944442802096,0.8899876715822714
30,31.0,4.5204956943386785,0.8848587125101058
31,31.0,4.544368973799573,0.8802102168776091
32,31.0,4.566292458263928,0.875984189922161
33,31.0,4.586466390997821,0.872131104645415
34,31.0,4.605066798756378,0.8686084642855171
35,31.0,4.6222487918415665,0.8653796409791144
36,31.0,4.638149374714117,0.8624129317194639
37,31.0,4.652889843578803,0.8596807864514951
38,31.0,4.666577835314948,0.8571591734160027
39,31.0,4.679309081854928,0.8548270545989147
40,31.0,4.691168915429064,0.8526659500245584
41,31.0,4.702233562789923,0.8506595741336859
42,31.0,4.71257126040563,0.8487935309556898
43,31.0,4.722243217490033,0.8470550574745873
44,31.0,4.73130444945902,0.8454328066876698
45,31.0,4.739804500829596,0.8439166635037142
46,31.0,4.747788073594717,0.8424975879286583
47,31.0,4.7552955746138466,0.8411674810192676
48,31.0,4.7623635934741175,0.8399190699091545
49,31.0,4.769025320531073,0.8387458088720243
50,31.0,4.775310913374105,0.8376417939190703
51,31.0,4.781247818732266,0.8366016888579912
52,31.0,4.786861055802051,0.835620661090985
53,31.0,4.7921734661073545,0.8346943257146259
54,31.0,4.797205934266088,0.8338186967184992
55,31.0,4.801977583415854,0.8329901442718995
56,31.0,4.806505948523722,0.8322053572467889
57,31.0,4.810807130357624,0.8314613102568196
58,31.0,4.814895932515964,0.8307552346016853
59,31.0,4.818785983587588,0.8300845925973244
60,31.0,4.822489846237001,0.8294470548488989
4,32.0,0.9993292997390673,4.002684601606729
5,32.0,1.3718156328383535,2.9158437214509685
6,32.0,1.7154066553321305,2.3318086050129816
7,32.0,2.0340055049010393,1.9665630158629352
8,32.0,2.327368458320752,1.7186793030984397
9,32.0,2.5948705736658,1.5415027017510008
10,32.0,2.8366041366289116,1.4101368422714409
11,32.0,3.0534983626667693,1.3099728655189469
12,32.0,3.247114327341458,1.2318630010403604
13,32.0,3.419383363134613,1.1698015622129965
14,32.0,3.5723866571608416,1.119699624894189
15,32.0,3.7081992168832123,1.0786906975731605
16,32.0,3.8287923772086687,1.0447158283667886
17,32.0,3.9359807302276386,1.0162651380075884
18,32.0,4.031399484140998,0.9922112694947451
19,32.0,4.116501094313418,0.9716990007668518
20,32.0,4.192563164078556,0.9540703010205268
21,32.0,4.260702251852415,0.9388123749461559
22,32.0,4.3218901780120484,0.9255209723630439
23,32.0,4.376970779470965,0.9138740470374973
24,32.0,4.426675953952465,0.9036125620237694
25,32.0,4.4716404037973625,0.894526312223845
26,32.0,4.512414836532866,0.8864433224568994
27,32.0,4.549477582874938,0.8792218286901178
28,32.0,4.58324470492201,0.8727441490750744
29,32.0,4.614078722966852,0.8669119536452123
30,32.0,4.642296111247727,0.8616425803404656
31,32.0,4.66817371544181,0.8568661416280281
32,32.0,4.691954236698319,0.8525232340745846
33,32.0,4.713850913936808,0.8485631117805909
34,32.0,4.734051521196987,0.844942219595577
35,32.0,4.752721781831916,0.8416230075344779
36,32.0,4.770008287247563,0.8385729665698587
37,32.0,4.786040995157274,0.8357638398934266
38,32.0,4.800935371090828,0.8331709741577199
39,32.0,4.814794227157866,0.8307727830688971
40,32.0,4.827709303712004,0.828550301677116
41,32.0,4.839762632452914,0.8264868142867368
42,32.0,4.85102771348602,0.8245675424363925
43,32.0,4.861570533783821,0.8227793821365685
44,32.0,4.871450450221961,0.8211106816898333
45,32.0,4.880720956773807,0.8195510530977026
46,32.0,4.889430352432971,0.8180912113840845
47,32.0,4.897622323901662,0.8167228372181674
48,32.0,4.905336454955897,0.8154384590599837
49,32.0,4.912608672610377,0.814231351725915
50,32.0,4.919471638700967,0.8130954488145474
51,32.0,4.925955094234493,0.8120252668729638
52,32.0,4.932086162785592,0.8110158395409784
53,32.0,4.937889618316092,0.8100626602026133
54,32.0,4.9433881220269935,0.8091616319132625
55,32.0,4.948602432204241,0.8083090235677495
56,32.0,4.953551590468307,0.8075014314369624
57,32.0,4.958253087368755,0.8067357453354039
58,32.0,4.962723009865194,0.8060091187939692
59,32.0,4.966976172894874,0.805318942705679
60,32.0,4.97102623693512,0.8046628219902929
4,33.0,0.9994776193618088,4.002090614649379
5,33.0,1.3726422358744341,2.914087804861856
6,33.0,1.7179514369334086,2.3283545238857926
7,33.0,2.039615013336888,1.9611544207334732
8,33.0,2.337410709174931,1.7112953167789398
9,33.0,2.610518820643025,1.5322624638326556
10,33.0,2.8587298099309795,1.399222824802941
11,33.0,3.0826518567412116,1.2975840885997916
12,33.0,3.28355794495685,1.218190775693031
13,33.0,3.4631468376019487,1.1550188853008019
14,33.0,3.623326440321992,1.1039579419304364
15,33.0,3.766051800383107,1.0621202819337467
16,33.0,3.8932178910531103,1.0274277248114683
17,33.0,4.006596395069132,0.9983536162820766
18,33.0,4.1078040533552675,0.9737562814693624
19,33.0,4.198291953765509,0.9527684220275205
20,33.0,4.279347765841303,0.9347218826029708
21,33.0,4.352105341930395,0.9190953999807787
22,33.0,4.41755799668546,0.9054776423990906
23,33.0,4.476573141777575,0.8935406332737065
24,33.0,4.529906886751976,0.8830203578131539
25,33.0,4.578217831501754,0.8737024202904548
26,33.0,4.62207966640013,0.8654113058841688
27,33.0,4.661992435595006,0.8580022501665607
28,33.0,4.698392459441994,0.8513550186642053
29,33.0,4.731660989315074,0.8453691016817786
30,33.0,4.762131705968356,0.8399599689749907
31,33.0,4.790097186818918,0.8350561260024
32,33.0,4.815814467962548,0.8305967820417925
33,33.0,4.839509819691688,0.8265299894059991
34,33.0,4.861382843611984,0.8228111483250349
35,33.0,4.8816099874526735,0.8194017978251646
36,33.0,4.900347561659519,0.8162686319019761
37,33.0,4.917734330559066,0.8133826943728507
38,33.0,4.933893740630725,0.8107187163476811
39,33.0,4.948935839337979,0.8082545682255362
40,33.0,4.962958930046361,0.8059708041877014
41,33.0,4.976051001720566,0.8038502818031653
42,33.0,4.988290966241815,0.8018778429466005
43,33.0,4.999749731204276,0.8000400450117192
44,33.0,5.010491131822586,0.7983249335769175
45,33.0,5.0205727420051485,0.796721849388533
46,33.0,5.030046581624854,0.79522126387702
47,33.0,5.038959734465893,0.7938146384938284
48,33.0,5.047354889170051,0.7924943040131125
49,33.0,5.055270813685595,0.7912533566295257
50,33.0,5.062742772183907,0.7900855682372594
51,33.0,5.069802892108217,0.7889853087240336
52,33.0,5.07648048791767,0.7879474784784934
53,33.0,5.082802347156506,0.7869674496073484
54,33.0,5.088792983685871,0.7860410146027897
55,33.0,5.094474862242297,0.7851643414017021
56,33.0,5.099868597913605,0.7843339339441865
57,33.0,5.104993133634009,0.7835465974765347
58,33.0,5.109865898382706,0.7827994079582434
59,33.0,5.114502948412965,0.7820896850281812
60,33.0,5.118919093532592,0.7814149680649826
4,34.0,0.9995931460438898,4.0016280782145035
5,34.0,1.3733193715081704,2.9126509703327246
6,34.0,1.7201084859470224,2.3254347226813206
7,34.0,2.0444901756080336,1.9564779756451487
8,34.0,2.3463083640851745,1.7048057541062382
9,34.0,2.6245994086270175,1.5240421021402588
10,34.0,2.8788930971195628,1.3894229014624215
11,34.0,3.1095027424800215,1.2863793124715985
12,34.0,3.3174254851067406,1.205754286858171
13,34.0,3.504129440029153,1.1415103432842142
14,34.0,3.6713446678305,1.0895190623341042
15,34.0,3.8208983132794065,1.0468742353331235
16,34.0,3.9545998193631773,1.011480347623172
17,34.0,4.074168885320867,0.9817953336229887
18,34.0,4.181195515151203,0.9566641850411889
19,34.0,4.277122271806507,0.9352082418514867
20,34.0,4.363240911903345,0.9167497465215848
21,34.0,4.440697715391484,0.9007593527782756
22,34.0,4.5105036107641725,0.8868189331351222
23,34.0,4.573546542952054,0.8745947947472179
24,34.0,4.630604486387537,0.8638181066335274
25,34.0,4.682358155384713,0.8542704054793414
26,34.0,4.729402890935804,0.8457727311974732
27,34.0,4.772259474784577,0.8381773918905704
28,34.0,4.811383788633865,0.8313616572116672
29,34.0,4.8471753344162165,0.8252228822008874
30,34.0,4.879984685339381,0.8196747034917832
31,34.0,4.910119963440267,0.8146440473518303
32,34.0,4.937852448516121,0.8100687579682629
33,34.0,4.963421422577447,0.8058957036782999
34,34.0,4.987038347843533,0.8020792544596449
35,34.0,5.008890467549419,0.7985800499959795
36,34.0,5.029143909128976,0.795363996790615
37,34.0,5.047946359657117,0.792401447045428
38,34.0,5.065429374308822,0.7896665227014048
39,34.0,5.081710370283654,0.7871365561073339
40,34.0,5.096894351247644,0.7847916249276109
41,34.0,5.111075400860016,0.7826141636116226
42,34.0,5.124337978328229,0.7805886373843292
43,34.0,5.136758044093735,0.778701267543488
44,34.0,5.148404039605916,0.7769397990578415
45,34.0,5.159337741605754,0.7752933031972955
46,34.0,5.169615008332066,0.7737520092991542
47,34.0,5.179286432506925,0.7723071608657651
48,34.0,5.188397913787165,0.7709508920606827
49,34.0,5.196991161527602,0.7696761213702433
50,34.0,5.20510413713915,0.7684764597617629
51,34.0,5.2127714439984105,0.767346131126715
52,34.0,5.220024671738152,0.7662799031691337
53,34.0,5.226892700789672,0.7652730272032723
54,34.0,5.233401972231995,0.7643211855736812
55,34.0,5.239576727307351,0.7634204456159617
56,34.0,5.245439220368733,0.7625672192459064
57,34.0,5.251009908517975,0.7617582274052391
58,34.0,5.256307620758434,0.7609904687090667
59,34.0,5.261349709114084,0.7602611917377238
60,34.0,5.266152183847165,0.7595678704973955
4,35.0,0.9996831275617951,4.001267891512694
5,35.0,1.3738740116859802,2.9114751177885014
6,35.0,1.7219364975972535,2.322966035960965
7,35.0,2.048725700275644,1.9524331634351166
8,35.0,2.3541882421881986,1.6990994723013453
9,35.0,2.6372621619993626,1.5167244491793406
10,35.0,2.897255997132591,1.3806166952312093
11,35.0,3.134215148295193,1.2762365730303284
12,35.0,3.348875231262468,1.1944308831392532
13,35.0,3.5424780488155085,1.1291530800981173
14,35.0,3.716573462720305,1.0762601735503552
15,35.0,3.872854543365448,1.0328299075554912
16,35.0,4.013037324201693,0.9967512576763072
17,35.0,4.138781309693104,0.9664680737375334
18,35.0,4.251642022326171,0.9408129797841043
19,35.0,4.353046619912737,0.9188966600316781
20,35.0,4.444285073043092,0.9000322738660683
21,35.0,4.526511217600443,0.8836827763613602
22,35.0,4.6007496424765755,0.8694235311284635
23,35.0,4.667905674168446,0.8569153447413163
24,35.0,4.728776678058706,0.8458847334787041
25,35.0,4.784063568989895,0.8361092912577159
26,35.0,4.83438187974609,0.8274067087579947
27,35.0,4.880272035840303,0.8196264410312253
28,35.0,4.922208676200839,0.8126433199267291
29,35.0,4.960608977086311,0.8063526108339748
30,35.0,4.995840005732575,0.8006661533215879
31,35.0,5.028225168003151,0.7955093231412531
32,35.0,5.058049832256938,0.7908186223256665
33,35.0,5.085566217439071,0.7865397536823878
34,35.0,5.110997632049222,0.7826260718489563
35,35.0,5.134542145354443,0.7790373292814555
36,35.0,5.156375765006047,0.7757386548796855
37,35.0,5.176655187324147,0.7726997173376794
38,35.0,5.195520178655594,0.7698940361030511
39,35.0,5.213095638793786,0.7672984109928063
40,35.0,5.2294933906729515,0.7648924477338835
41,35.0,5.244813734491512,0.7626581614700189
42,35.0,5.259146799083013,0.7605796439638158
43,35.0,5.272573718701278,0.7586427830894826
44,35.0,5.285167659361608,0.7568350254536972
45,35.0,5.296994715415544,0.7551451747457905
46,35.0,5.3081146940661235,0.753563219813534
47,35.0,5.318581802989975,0.7520801875701713
48,35.0,5.328445254063165,0.7506880167249219
49,35.0,5.337749794337143,0.7493794490411725
50,35.0,5.346536173833433,0.7481479354009541
51,35.0,5.35484155838033,0.7469875544197938
52,35.0,5.362699894567577,0.7458929417348165
53,35.0,5.370142232915893,0.744859228398513
54,35.0,5.377197014521963,0.7438819870645196
55,35.0,5.383890325724672,0.742957184860856
56,35.0,5.3902461247266364,0.7420811420188829
57,35.0,5.396286443580818,0.741250495469569
58,35.0,5.402031568502322,0.7404621667379434
59,35.0,5.407500201079115,0.7397133335661762
60,35.0,5.412709602622967,0.739001404779156
4,36.0,0.9997532108480277,4.000987400287569
5,36.0,1.3743282792730878,2.910512764909187
6,36.0,1.723485389698352,2.320878392070436
7,36.0,2.052404434342231,1.9489336180868015
8,36.0,2.3611639105575084,1.6940797638464398
9,36.0,2.6486440079897897,1.5102067276439437
10,36.0,2.913969278635502,1.3726980683451282
11,36.0,3.1569443745982104,1.2670479822784608
12,36.0,3.3780592709848833,1.1841118462180766
13,36.0,3.578335856084968,1.1178380568157098
14,36.0,3.759143449734612,1.0640721891797962
15,36.0,3.922036565054814,1.019878303950513
16,36.0,4.068631231245127,0.9831316166680155
17,36.0,4.200519447195205,0.9522631784673448
18,36.0,4.319215090599023,0.9260941898230978
19,36.0,4.426123371262038,0.9037253742114885
20,36.0,4.5225267629275985,0.8844613221062848
21,36.0,4.609581829104322,0.8677576726688095
22,36.0,4.688322832783949,0.8531835674858552
23,36.0,4.759669252115639,0.8403945291412903
24,36.0,4.824435267288809,0.8291125859064293
25,36.0,4.8833399678305005,0.8191115151413597
26,36.0,4.937017506878088,0.8102057556869777
27,36.0,4.986026752097629,0.8022419852274546
28,36.0,5.030860195590666,0.7950926570183423
29,36.0,5.07195202106493,0.788650993421689
30,36.0,5.109685310401737,0.7828270738820723
31,36.0,5.144398421004594,0.7775447530789972
32,36.0,5.176390592044211,0.7727392144919957
33,36.0,5.205926850129253,0.7683550144198987
34,36.0,5.2332422885114225,0.7643445075687076
35,36.0,5.258545792283727,0.760666571710664
36,36.0,5.2820232774853,0.7572855684014225
37,36.0,5.30384050606464,0.7541704912555774
38,36.0,5.32414553219129,0.7512942641809599
39,36.0,5.343070828988628,0.7486331602227977
40,36.0,5.3607351386950475,0.7461663179602102
41,36.0,5.377245083702545,0.7438753372285885
42,36.0,5.392696570932672,0.7417439396758413
43,36.0,5.407176017595183,0.7397576825655071
44,36.0,5.420761422508128,0.7379037165131763
45,36.0,5.433523303796009,0.7361705796320943
46,36.0,5.445525520874684,0.7345480219799801
47,36.0,5.4568259961258425,0.733026855325763
48,36.0,5.467477349510306,0.7315988241557616
49,36.0,5.477527457521706,0.7302564945625649
50,36.0,5.487019946298684,0.7289931582439816
51,36.0,5.4959946273574305,0.727802749312961
52,36.0,5.504487883244894,0.7266797720048755
53,36.0,5.512533009418053,0.7256192376836709
54,36.0,5.520160517801975,0.7246166098069781
55,36.0,5.527398406748301,0.7236677557232843
56,36.0,5.534272401488159,0.7227689043503542
57,36.0,5.540806168634503,0.7219166089301722
58,36.0,5.547021507825071,0.7211077141772897
59,36.0,5.55293852319802,0.7203393272390022
60,36.0,5.558575777048002,0.7196087919708605
4,37.0,0.9998077951690012,4.000768967123191
5,37.0,1.3747003138593448,2.9097250940245787
6,37.0,1.7247975846039072,2.3191127096334516
7,37.0,2.055598760808052,1.9459050454124656
8,37.0,2.3673368911899852,1.6896623437441245
9,37.0,2.658869800878403,1.5043985977344705
10,37.0,2.9291728639387835,1.3655732132590164
11,37.0,3.1778368789277613,1.25871784877443
12,37.0,3.40512317387041,1.1747005308631544
13,37.0,3.6118418414645626,1.10746820474787
14,37.0,3.799183116759432,1.0528579110479563
15,37.0,3.9685600598205437,1.0079222538415804
16,37.0,4.1214833591082956,0.9705243601578973
17,37.0,4.259471116779813,0.9390837243249169
18,37.0,4.383989025874769,0.9124110430914802
19,37.0,4.496414192952861,0.8895977613159212
20,37.0,4.598016096086133,0.8699404083001865
21,37.0,4.689949286204857,0.8528876872433798
22,37.0,4.773253719252394,0.8380028038037115
23,37.0,4.848859747930876,0.824936213448305
24,37.0,4.917595713501436,0.8134056219826806
25,37.0,4.980196761455827,0.803181117452618
26,37.0,5.037313995726992,0.7940739853408155
27,37.0,5.0895234275370616,0.7859282026992639
28,37.0,5.137334406089765,0.778613904373915
29,37.0,5.18119737069162,0.772022317201565
30,37.0,5.221510861492162,0.7660617982238405
31,37.0,5.258627786330599,0.760654711177257
32,37.0,5.292860976547932,0.7557349451881595
33,37.0,5.3244880836722706,0.7512459295882623
34,37.0,5.353755877488525,0.7471390350126351
35,37.0,5.380884008118391,0.7433722774854491
36,37.0,5.4060682929875,0.7399092618176158
37,37.0,5.429483585657485,0.7367183152678449
38,37.0,5.4512862785493565,0.7337717734142631
39,37.0,5.471616486266714,0.7310453885135508
40,37.0,5.490599950956205,0.7285178369812552
41,37.0,5.508349706154054,0.7261703075117233
42,37.0,5.5249675309830355,0.723986155134616
43,37.0,5.540545222433479,0.7219506094461853
44,37.0,5.555165709791717,0.7200505275566252
45,37.0,5.568904032049983,0.718274184108637
46,37.0,5.581828196310987,0.7166110921585849
47,37.0,5.593999932749173,0.7150518498548137
48,37.0,5.60547535956864,0.713588008762171
49,37.0,5.616305569565438,0.7122119604168012
50,37.0,5.62653714832308,0.7109168382887423
51,37.0,5.636212632710709,0.7096964328111623
52,37.0,5.6453709171842155,0.7085451175270359
53,37.0,5.654047614384842,0.7074577847245807
54,37.0,5.662275375664942,0.7064297891958787
55,37.0,5.670084176426226,0.7054568989699098
56,37.0,5.677501570515223,0.7045352520504908
57,37.0,5.684552917368597,0.7036613183384026
58,37.0,5.691261585125029,0.7028318660408447
59,37.0,5.697649132509517,0.7020439319748369
60,37.0,5.7037354719409725,0.7012947952578884
4,38.0,0.999850307544979,4.000598859464827
5,38.0,1.3750049849504058,2.909080362457212
6,38.0,1.725909112693492,2.317619143778383
7,38.0,2.058371853914687,1.9432834705705158
8,38.0,2.372797799139413,1.6857736472322904
9,38.0,2.6680531553494697,1.499220505401088
10,38.0,2.942996282510054,1.3591590393000557
11,38.0,3.1970303658500283,1.2511610908445274
12,38.0,3.430205786495352,1.1661107959609642
13,38.0,3.6431303587374324,1.0979568684405365
14,38.0,3.8368182756025098,1.042530480381395
15,38.0,4.012539718507544,0.9968748674437524
16,38.0,4.171695912713872,0.9588426586437897
17,38.0,4.315725594838579,0.9268429866773334
18,38.0,4.446040385670404,0.8996769379090678
19,38.0,4.563983561374402,0.8764273460256364
20,38.0,4.67080636051217,0.8563831791051569
21,38.0,4.7676567097694775,0.8389865805152329
22,38.0,4.8555763175115105,0.8237951045222177
23,38.0,4.935503116434069,0.8104543560474994
24,38.0,5.008276901656239,0.7986778843392622
25,38.0,5.074646682116214,0.788232216066702
26,38.0,5.135278759652511,0.778925582663144
27,38.0,5.190764904721057,0.7705993381364579
28,38.0,5.241630243957919,0.7631213599263017
29,38.0,5.288340641630656,0.7563809276035219
30,38.0,5.3313094672372765,0.750284714211653
31,38.0,5.370903712254409,0.7447536232819598
32,38.0,5.407449462777699,0.7397202743241691
33,38.0,5.441236760401866,0.7351269897148489
34,38.0,5.4725238973425565,0.7309241722895701
35,38.0,5.501541197761407,0.7270689896183294
36,38.0,5.528494338404802,0.723524300678612
37,38.0,5.55356725993509,0.7202577753684669
38,38.0,5.576924716991744,0.7172411683831452
39,38.0,5.598714510890396,0.7144497173805451
40,38.0,5.619069444468432,0.7118616417773073
41,38.0,5.63810903423237,0.7094577234518844
42,38.0,5.6559410108372665,0.7072209544504898
43,38.0,5.672662635127021,0.7051362397669596
44,38.0,5.688361853527618,0.703190145598669
45,38.0,5.703118313519148,0.7013706853175509
46,38.0,5.717004257203462,0.6996671368505585
47,38.0,5.730085308607509,0.6980698863228715
48,38.0,5.742421168288079,0.6965702937446634
49,38.0,5.754066226999794,0.6951605772680904
50,38.0,5.765070108624154,0.6938337131436219
51,38.0,5.775478151203461,0.6925833489936245
52,38.0,5.785331833753206,0.691403728419329
53,38.0,5.794669155515505,0.690289625283042
54,38.0,5.803524973443147,0.6892362862749702
55,38.0,5.811931302950041,0.6882393805944791
56,38.0,5.819917586312706,0.6872949557580004
57,38.0,5.827510932544785,0.6863993986971829
58,38.0,5.83473633208009,0.6855494014369619
59,38.0,5.84161684917868,0.6847419307485721
60,38.0,5.848173794605812,0.6839742012608252
4,39.0,0.9998834174686779,4.000466384497574
5,39.0,1.375254478788963,2.9085526073126227
6,39.0,1.7268505596886985,2.3163556206746025
7,39.0,2.0607788006214833,1.9410137559614318
8,39.0,2.37762740510461,1.6823493838489003
9,39.0,2.6762972716779134,1.494602278427832
10,39.0,2.955559172514666,1.353381802400761
11,39.0,3.214653960951712,1.2443018902152014
12,39.0,3.4534391274554963,1.1582656744111228
13,39.0,3.6723308231840464,1.0892264865538046
14,39.0,3.8721716143608287,1.0330120661917697
15,39.0,4.05408872134028,0.9866582294917319
16,39.0,4.219370939131542,0.9480086149579695
17,39.0,4.369373080703104,0.9154631399331856
18,39.0,4.505447475897022,0.8878141452983226
19,39.0,4.628898302468716,0.8641365047632807
20,39.0,4.740953606847716,0.8437121161072951
21,39.0,4.842750244239299,0.8259769342344686
22,39.0,4.935327808142351,0.8104831442808645
23,39.0,5.019628527328744,0.7968717163476334
24,39.0,5.096500913410022,0.7848522089881539
25,39.0,5.166705591292315,0.774187715812835
26,39.0,5.230922239382796,0.764683514100941
27,39.0,5.28975692887067,0.7561784130701021
28,39.0,5.343749409364328,0.7485380944305592
29,39.0,5.3933800672770875,0.7416499393893907
30,39.0,5.43907640486687,0.735418975990264
31,39.0,5.481218968276725,0.7297646788333992
32,39.0,5.520146704647412,0.7246184230271271
33,39.0,5.556161760366189,0.7199214444282797
34,39.0,5.589533751183622,0.7156231947169068
